actor,year,polity,eu,gdppc,gdppc_log,gniam,gniam_log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZR,2012,9,1,19870.80121,4.298215379,2.04E+11,11.30963017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,2012,2,0,1418.460858,3.151817356,2325113306,9.366444122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,2012,0,0,7054.875977,3.848489383,486319847.6,8.686921994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,2012,8,0,6049.471611,3.781717443,57491440747,10.75960319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRC,2012,5,0,412.7762607,2.615714712,25959164643,10.41429071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRV,2012,-7,0,2190.232284,3.340490176,1.77E+11,11.24797327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,2012,5,0,5678.455721,3.754230244,83330518510,10.92080408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,2012,-3,0,3059.135428,3.485598704,2.45E+11,11.38916608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,2012,9,1,17403.20533,4.240629244,22169270182,10.3457514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EU,2012,8,NA,33170.15826,4.520747544,1.52285E+13,13.18265713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIJ,2012,-4,0,4359.792845,3.639465854,3579354685,9.553804736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,2012,3,0,9348.514868,3.970742623,15897154672,10.2013194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAM,2012,-5,0,686.5575601,2.836676954,1450724878,9.161585059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,2012,8,0,1536.619916,3.186566458,39844193330,10.60036504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNB,2012,1,0,598.5726262,2.777116852,1004412302,9.001912023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRG,2012,6,0,4421.929819,3.645611846,15483118637,10.18985844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRN,2012,0,0,6900.765076,3.838897243,755300982.5,8.87812005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUA,2012,8,0,3355.034599,3.525697003,46675400419,10.66908805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUI,2012,1,0,707.9676782,2.850013431,7465885057,9.873081299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2012,6,0,5461.390076,3.737303197,3989328265,9.600899774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAI,2012,0,0,1356.172777,3.132315022,13313208639,10.12428274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKG,2012,-7,0,36730.79777,4.565030361,2.60E+11,11.41497335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HON,2012,7,0,2107.345481,3.32373574,16986668917,10.23010822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,2012,10,1,12984.83657,4.113436488,1.30E+11,11.11394335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICE,2012,0,0,45995.54788,4.662715796,13049222442,10.11558463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2012,9,0,1434.017978,3.156554596,1.87E+12,12.27184161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS,2012,8,0,3668.212084,3.564454437,8.89E+11,11.94890176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2012,6,0,33156.22832,4.520565122,2.61E+11,11.41664051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,2012,9,0,5365.242149,3.729589328,14147593213,10.15068256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,2012,-3,0,4386.461819,3.642114353,30120594697,10.47886354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2012,10,0,49145.28043,4.691481818,6.39E+12,12.80550086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,2012,8,0,1289.780795,3.110515906,46512374723,10.66756851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUW,2012,-7,0,51271.14865,4.709873047,1.66E+11,11.22010809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYR,2012,7,0,1177.975258,3.071136169,5814174573,9.764488068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZK,2012,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAO,2012,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAT,2012,8,1,13847.33794,4.141366291,28075401699,10.44832598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,2012,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LES,2012,8,0,1205.860003,3.08129689,3031268657,9.481624429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,2012,0,0,149461.7089,5.174529944,4159688359,9.619060795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIT,2012,10,1,14367.70942,4.157387536,42141478824,10.62470977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAA,2012,-2,0,1850.384968,3.267262092,6515882186,9.813973223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAC,2012,9,0,4728.313079,3.674706225,9823431786,9.992263234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAD,2012,0,0,7447.415454,3.872005582,2633257666,9.420493357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAG,2012,3,0,504.1737378,2.70258022,11058407528,10.04369259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAL,2012,6,0,10601.51091,4.025367765,2.96E+11,11.47129171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAS,2012,10,0,9291.236379,3.968073509,11625718466,10.0654198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAW,2012,6,0,563.0615397,2.750555864,9804558496,9.991428042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,2012,-7,0,74111.60582,4.869886223,34285755563,10.53511372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,2012,8,0,10376.0905,4.016033751,1.18E+12,12.07188201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLD,2012,9,0,3044.808479,3.48355998,8968494737,9.952719558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,2012,0,0,753.3921368,2.877021083,11742715073,10.06976852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLT,2012,0,1,22526.65578,4.352696723,9307114881,9.968815075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,2012,9,0,6586.398684,3.818648016,4344797865,9.637969576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MON,2012,10,0,4402.304523,3.643680081,10305289418,10.01306019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOR,2012,-4,0,3164.004639,3.500237112,1.09E+11,11.0374265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYA,2012,-3,0,1161.305962,3.064946656,50940613812,10.70706417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZM,2012,5,0,667.7177895,2.824592947,14834426176,10.17127075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,2012,6,0,6017.178488,3.779392894,12581130629,10.09971967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEP,2012,6,0,794.0925593,2.899871127,20688275335,10.31572429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,2012,10,0,39973.38076,4.60177088,1.62E+11,11.20951501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC,2012,9,0,1746.421289,3.242149017,10004044473,10.00017561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIG,2012,4,0,2728.022683,3.435847977,4.16E+11,11.61909333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIR,2012,6,0,525.0472844,2.720198417,9768088868,9.989809602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,2012,10,0,102175.9193,5.009348554,5.01E+11,11.69983773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMA,2012,-8,0,24722.63882,4.393094824,77905762594,10.89156958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,2012,6,0,1109.678735,3.045197264,2.10E+11,11.32221929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAN,2012,9,0,10767.29318,4.032106539,35974946797,10.55600016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAR,2012,8,0,5621.244026,3.749832439,30476215905,10.48396104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,2012,9,0,6475.719417,3.811288023,1.71E+11,11.23299611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI,2012,8,0,2671.777538,3.426800294,2.78E+11,11.4440448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,2012,5,0,2653.092358,3.423752369,17349351205,10.23928324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,2012,10,1,13010.75692,4.114302563,4.98E+11,11.69722934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,2012,-10,0,98041.36224,4.991409337,1.60E+11,11.20411998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROK,2012,8,0,25466.76052,4.405973704,1.29E+12,12.11058971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROM,2012,9,1,8930.729912,3.950886955,1.85E+11,11.26717173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS,2012,4,0,15420.8584,4.188108549,1.93E+12,12.28555731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,2012,-4,0,706.139034,2.848890219,7431767295,9.871092102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAF,2012,9,0,8173.869138,3.91242768,4.42E+11,11.64542227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAL,2012,8,0,3471.051269,3.540461028,20044491213,10.30199504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAU,2012,-10,0,24069.20331,4.381461715,7.07E+11,11.84941941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,2012,7,0,1334.725914,3.125392092,17631205766,10.24628201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEY,2012,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIE,2012,7,0,558.1797747,2.746774096,3145926372,9.497748554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN,2012,-2,0,55547.54625,4.744664879,2.75E+11,11.43933269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKN,2012,0,0,17293.80605,4.237890584,801237887.6,8.903761477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLO,2012,10,1,17498.3539,4.242997196,96425478157,10.9841918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLU,2012,0,0,9231.661827,3.965279887,1552648269,9.191073083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV,2012,10,1,22641.80512,4.354911048,47858307549,10.67995734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,2012,8,0,2087.637662,3.319655123,1044074122,9.018731332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRI,2012,3,0,3351.892489,3.52529008,70730671976,10.84960778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,2012,5,0,8922.956186,3.95050876,4626182024,9.665222717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVG,2012,0,0,6754.370184,3.829584859,731107135.3,8.863981022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA,2012,-7,0,4396.57932,3.643114913,4656868517,9.668093976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,2012,10,0,85836.20768,4.933670522,6.93E+11,11.84073323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAJ,2012,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAW,2012,10,0,21256.361,4.327488917,8.01E+11,11.90363252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAZ,2012,-1,0,854.5432129,2.931734029,37179462053,10.5703031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THI,2012,7,0,5748.632782,3.759564567,3.75E+11,11.57403127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOG,2012,-2,0,759.8959722,2.880754143,5455883105,9.736865057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TON,2012,0,0,4378.572815,3.641332576,444187716.3,8.647566544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRI,2012,9,0,18961.23359,4.277866588,23952702046,10.37935451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,2012,5,0,4233.917158,3.626742356,46834592789,10.67056675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,2012,9,0,11697.47436,4.068092102,8.93E+11,11.95085146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAE,2012,-8,0,44386.78608,4.6472537,3.62E+11,11.55870857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,2012,-1,0,796.7111393,2.901300889,28539804189,10.45545099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKG,2012,10,1,42485.58607,4.628241614,2.66E+12,12.42488164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKR,2012,6,0,4004.789795,3.602579726,1.66E+11,11.22010809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URU,2012,10,0,16087.25208,4.206481867,47470995111,10.67642834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,2012,10,0,51784.41857,4.714199104,1.66E+13,13.22010809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAN,2012,0,0,2906.342461,3.463346787,706678447,8.849221846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,2012,-3,0,12937.9276,4.111864717,3.73E+11,11.57170883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSM,2012,0,0,3902.312164,3.591322008,705572019.9,8.84854135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,2012,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAM,2012,7,0,1729.647471,3.237957596,24444804629,10.38818657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZIM,2012,1,0,1290.193957,3.110655003,14854556176,10.17185968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAB,2013,0,0,13350.14914,4.125486117,1154411975,9.062360823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,2013,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2013,9,0,4413.063397,3.644740166,13156891262,10.11915329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANG,2013,-2,0,5101.983876,3.707739082,1.22E+11,11.08635983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,2013,8,0,13080.25473,4.116616202,5.43E+11,11.73479983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,2013,5,0,3833.157071,3.583556616,11911914263,10.07598156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUL,2013,10,0,68156.3861,4.833506554,1.53E+12,12.18469143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAH,2013,-10,0,25790.73031,4.41146364,31282350547,10.49529938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAR,2013,0,0,16893.60627,4.227722368,4451873657,9.648542831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEN,2013,7,0,1214.295566,3.084324409,12214953761,10.08689183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFO,2013,0,0,762.3037803,2.882128073,13218406478,10.1211791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLZ,2013,0,0,5887.933435,3.769962892,1900410975,9.27884753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNG,2013,4,0,973.7739002,2.98845813,1.59E+11,11.20139712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOL,2013,7,0,2853.797162,3.455423102,27255101519,10.4354478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOT,2013,8,0,6436.603063,3.808656728,15559112145,10.19198481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2013,8,0,12258.56485,4.088439629,2.57E+12,12.40993312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRU,2013,0,0,43950.05706,4.642959443,18329325499,10.26314648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUI,2013,6,0,241.5476657,2.383002845,2477670972,9.394043633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUL,2013,9,1,7686.629222,3.885735933,55187887814,10.74184377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAM,2013,2,0,1015.220881,3.006560542,14367117134,10.15736963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2013,10,0,52635.17496,4.721276071,1.85E+12,12.26717173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAO,2013,-5,0,1559.13905,3.192884849,32720297376,10.51481724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAP,2013,10,0,3757.659953,3.574917476,1966246968,9.293638066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDI,2013,4,0,1903.054229,3.279451164,29766420354,10.47372661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEN,2013,0,0,352.226855,2.546822465,1670496471,9.222845563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHA,2013,-1,0,980.0835447,2.991263098,12850832205,10.10893125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,2013,10,0,15833.27592,4.19957078,2.67E+11,11.42651126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2013,-7,0,7020.385682,3.846360972,9.19E+12,12.96331551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL,2013,7,0,8263.641929,3.917171491,3.70E+11,11.56820172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CON,2013,-4,0,3719.651037,3.570502198,17313490447,10.23838463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COS,2013,10,0,10633.26656,4.026666701,47131670317,10.67331283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRO,2013,9,1,13949.12177,4.144546865,58525386553,10.76734429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,2013,-7,0,6814.243844,3.833417671,74969137047,10.87488251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,2013,10,1,27797.45313,4.444005007,24041066925,10.38095374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZR,2013,9,1,20133.16914,4.303912142,2.04E+11,11.30963017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,2013,3,0,2102.197948,3.322673608,2325113306,9.366444122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,2013,0,0,7240.679119,3.859779302,475772293.7,8.677399148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,2013,8,0,6171.295064,3.790376312,60589450129,10.78239701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRC,2013,5,0,444.8643574,2.648227611,29063367487,10.46334593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRV,2013,-7,0,2367.499542,3.374289904,1.99E+11,11.29885308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,2013,5,0,6050.354611,3.781780829,91231515546,10.96014489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,2013,-4,0,3088.890834,3.48980256,2.68E+11,11.42813479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,2013,9,1,19056.00192,4.280031788,23904432973,10.37847845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EU,2013,8,NA,34564.92795,4.538635656,1.5398E+13,13.18746432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIJ,2013,-4,0,4586.956165,3.66152459,4082628341,9.610939846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,2013,3,0,9250.081117,3.966145541,16960099420,10.22942839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAM,2013,-5,0,647.3855375,2.811162993,1433029446,9.156255114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,2013,8,0,2282.407501,3.358393186,49029069450,10.69045365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNB,2013,1,0,616.1599287,2.789693451,1050179894,9.021263699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRG,2013,7,0,4623.884714,3.665006997,16837182446,10.22626942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRN,2013,0,0,7205.254765,3.857649341,799402267.2,8.902765376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUA,2013,8,0,3522.767541,3.546883986,50804423023,10.70590152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUI,2013,4,0,757.6922725,2.879492858,7611229376,9.88145481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2013,6,0,5576.250215,3.746342253,4207074509,9.623980204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAI,2013,0,0,1452.313548,3.162060389,14448092763,10.15981052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKG,2013,-7,0,38403.77771,4.584373947,2.77E+11,11.44247977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HON,2013,7,0,2064.550519,3.314825514,17686919515,10.2476522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,2013,10,1,13715.07036,4.13719804,1.34E+11,11.1271048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICE,2013,0,0,49804.983,4.697272796,15205106971,10.18198948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2013,9,0,1438.056995,3.157776099,1.94E+12,12.28780173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS,2013,8,0,3602.885517,3.556650462,9.40E+11,11.97312785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2013,6,0,36941.84236,4.567518551,2.83E+11,11.45178644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,2013,9,0,5143.722172,3.711277503,14330833686,10.15627146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,2013,-3,0,4477.618321,3.651047071,32620735661,10.51349375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2013,10,0,40898.6479,4.611708951,6.23E+12,12.79448805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,2013,9,0,1376.829206,3.13888007,50624928759,10.70436443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUW,2013,-7,0,47762.72232,4.679089072,1.87E+11,11.27184161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYR,2013,7,0,1282.438247,3.108036462,6829132936,9.834365567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZK,2013,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAO,2013,-7,0,1815.440238,3.258981957,10544290604,10.02301737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAT,2013,8,1,15007.49186,4.176308116,29877933907,10.47535056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,2013,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LES,2013,8,0,1141.361038,3.057423043,2956474307,9.470774109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,2013,0,0,173659.4965,5.239698538,4159688359,9.619060795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIT,2013,10,1,15729.65247,4.196719127,45363126790,10.65670298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAA,2013,-2,0,1929.775661,3.285506825,7074882383,9.849719224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAC,2013,9,0,5241.053639,3.719418604,10380253238,10.01620795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAD,2013,0,0,8222.558022,3.915006947,2827266633,9.451366768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAG,2013,3,0,526.6880197,2.72155344,11853484555,10.07384604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAL,2013,6,0,10727.67055,4.030505428,3.20E+11,11.50514998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAS,2013,10,0,9764.644025,3.989656415,12486299614,10.09643375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAW,2013,6,0,501.197173,2.700008613,9156724028,9.961740125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,2013,-7,0,86853.47342,4.938787191,40132885023,10.60350038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,2013,8,0,10865.68729,4.036057202,1.22E+12,12.08635983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLD,2013,9,0,3321.043917,3.521274619,10360127380,10.0153651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,2013,5,0,778.797053,2.891424299,12753693662,10.10563598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLT,2013,0,1,24769.4496,4.393916356,9953777634,9.997987934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,2013,9,0,7188.862445,3.856660174,4553836234,9.658377408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MON,2013,10,0,4422.300876,3.645648287,12492493728,10.09664914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOR,2013,-4,0,3377.643555,3.528613816,1.15E+11,11.06069784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYA,2013,-3,0,1195.9378,3.077708593,60350711050,10.78068239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZM,2013,5,0,672.2039886,2.827501085,17099859902,10.23299255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,2013,6,0,5463.031366,3.737433694,13278829804,10.1231598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEP,2013,6,0,809.3844577,2.908154861,23045814156,10.36259206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,2013,10,0,42976.64959,4.633232555,1.77E+11,11.24797327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC,2013,9,0,1794.782566,3.254011842,10561193218,10.02371299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIG,2013,4,0,2976.756736,3.473743345,4.72E+11,11.673942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIR,2013,6,0,548.157849,2.738905637,10628680701,10.02647936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,2013,10,0,103553.8401,5.015166209,5.32E+11,11.72591163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMA,2013,-8,0,23563.9406,4.372247919,87887349245,10.94392637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
